Times,NpuID(Idx),ChipId(Idx),Pwr(W),Temp(C),AI Core(%),AI Cpu(%),Ctrl Cpu(%),Memory(%),Memory BW(%),Adjusted CPU Power (W),CPU Energy (J),Total Energy (J)
541,0,0,8.4,48,0,12,97,80,5,27.78571429,3.334285714,3.334285714
542,0,0,8.4,48,0,17,96,80,3,27.78571429,4.723571429,4.723571429
543,0,0,8.3,48,0,11,66,86,12,27.78571429,3.056428571,3.056428571
544,0,0,8.4,48,0,17,90,81,6,27.78571429,4.723571429,4.723571429
545,0,0,8.5,48,0,22,90,81,5,27.78571429,6.112857143,6.112857143
546,0,0,8.6,48,0,32,97,81,6,27.78571429,8.891428571,8.891428571
547,0,0,8.5,48,0,15,92,75,13,27.78571429,4.167857143,4.167857143
548,0,0,8.5,48,0,13,92,81,6,27.78571429,3.612142857,3.612142857
549,0,0,8.6,48,0,17,86,81,4,27.78571429,4.723571429,4.723571429
550,0,0,8.5,48,0,7,95,81,8,27.78571429,1.945,1.945
551,0,0,8.4,48,0,19,93,75,3,27.78571429,5.279285714,5.279285714
552,0,0,8.4,48,0,24,92,85,14,27.78571429,6.668571429,6.668571429
553,0,0,8.5,48,0,19,88,82,4,27.78571429,5.279285714,5.279285714
554,0,0,8.6,48,0,13,97,81,5,27.78571429,3.612142857,3.612142857
555,0,0,8.5,48,0,13,89,82,5,27.78571429,3.612142857,3.612142857
556,0,0,8.4,48,0,18,95,82,7,27.78571429,5.001428571,5.001428571
557,0,0,8.4,48,0,16,91,81,3,27.78571429,4.445714286,4.445714286
558,0,0,8.4,49,0,12,67,88,6,28,3.36,3.36
559,0,0,8.3,48,0,19,74,84,3,27.78571429,5.279285714,5.279285714
560,0,0,8.4,48,0,10,61,84,11,27.78571429,2.778571429,2.778571429
561,0,0,8.4,48,0,16,88,82,5,27.78571429,4.445714286,4.445714286
562,0,0,8.4,48,0,21,97,82,3,27.78571429,5.835,5.835
563,0,0,8.4,48,0,7,91,82,5,27.78571429,1.945,1.945
564,0,0,8.4,49,0,15,98,82,6,28,4.2,4.2
565,0,0,8.4,48,0,15,90,82,5,27.78571429,4.167857143,4.167857143
566,0,0,8.4,48,0,20,92,82,7,27.78571429,5.557142857,5.557142857
567,0,0,8.4,49,0,15,91,82,5,28,4.2,4.2
568,0,0,8.4,48,0,16,97,81,5,27.78571429,4.445714286,4.445714286
569,0,0,8.4,48,0,21,93,76,6,27.78571429,5.835,5.835
570,0,0,8.4,48,0,36,97,81,12,27.78571429,10.00285714,10.00285714
571,0,0,8.5,49,0,10,80,82,2,28,2.8,2.8
572,0,0,8.5,48,0,16,96,82,7,27.78571429,4.445714286,4.445714286
573,0,0,8.5,49,0,18,91,82,5,28,5.04,5.04
574,0,0,8.4,48,0,16,94,82,2,27.78571429,4.445714286,4.445714286
575,0,0,8.4,48,0,15,97,82,6,27.78571429,4.167857143,4.167857143
576,0,0,8.3,48,0,17,94,83,4,27.78571429,4.723571429,4.723571429
577,0,0,8.3,48,0,8,61,82,3,27.78571429,2.222857143,2.222857143
578,0,0,8.3,48,0,18,70,82,4,27.78571429,5.001428571,5.001428571
579,0,0,8.4,49,0,11,97,82,3,28,3.08,3.08
580,0,0,8.3,48,0,19,94,82,4,27.78571429,5.279285714,5.279285714
581,0,0,8.3,48,0,11,86,85,14,27.78571429,3.056428571,3.056428571
582,0,0,8.3,48,0,26,75,82,7,27.78571429,7.224285714,7.224285714
583,0,0,8.4,48,0,15,95,82,6,27.78571429,4.167857143,4.167857143
584,0,0,8.4,48,0,11,90,82,6,27.78571429,3.056428571,3.056428571
585,0,0,8.4,48,0,16,78,90,8,27.78571429,4.445714286,4.445714286
586,0,0,8.3,48,0,20,64,90,8,27.78571429,5.557142857,5.557142857
587,0,0,8.3,48,0,10,62,90,8,27.78571429,2.778571429,2.778571429
588,0,0,8.2,49,0,9,58,90,6,28,2.52,2.52
589,0,0,8.2,48,0,15,80,92,18,27.78571429,4.167857143,4.167857143
590,0,0,8.4,48,0,26,99,84,8,27.78571429,7.224285714,7.224285714
591,0,0,8.6,49,0,12,66,84,7,28,3.36,3.36
592,0,0,8.4,48,0,14,61,86,13,27.78571429,3.89,3.89
593,0,0,8.4,48,0,11,84,75,14,27.78571429,3.056428571,3.056428571
594,0,0,8.5,49,0,23,92,81,6,28,6.44,6.44
595,0,0,8.6,48,0,42,86,81,4,27.78571429,11.67,11.67
596,0,0,8.6,48,0,9,95,81,4,27.78571429,2.500714286,2.500714286
597,0,0,8.4,49,0,11,90,89,7,28,3.08,3.08
598,0,0,8.4,48,0,11,62,89,7,27.78571429,3.056428571,3.056428571
599,0,0,8.3,48,0,9,59,89,7,27.78571429,2.500714286,2.500714286
600,0,0,8.2,48,0,13,59,89,7,27.78571429,3.612142857,3.612142857
601,0,0,8.1,48,0,10,56,89,7,27.78571429,2.778571429,2.778571429
602,0,0,8.2,48,0,26,96,92,19,27.78571429,7.224285714,7.224285714
603,0,0,8.5,48,0,17,92,84,8,27.78571429,4.723571429,4.723571429
604,0,0,8.5,48,0,8,57,84,7,27.78571429,2.222857143,2.222857143
605,0,0,8.4,49,0,12,60,81,4,28,3.36,3.36
606,0,0,8.4,48,0,23,97,81,5,27.78571429,6.390714286,6.390714286
607,0,0,8.5,49,0,12,90,81,2,28,3.36,3.36
608,0,0,8.5,48,0,17,93,77,11,27.78571429,4.723571429,4.723571429
609,0,0,8.4,49,0,12,93,81,4,28,3.36,3.36
610,0,0,8.5,49,0,15,86,81,7,28,4.2,4.2
611,0,0,8.5,49,0,22,95,81,6,28,6.16,6.16
612,0,0,8.4,48,0,8,87,89,8,27.78571429,2.222857143,2.222857143
613,0,0,8.4,49,0,10,68,89,7,28,2.8,2.8
614,0,0,8.3,48,0,11,59,89,6,27.78571429,3.056428571,3.056428571
615,0,0,8.2,48,0,9,58,89,9,27.78571429,2.500714286,2.500714286
616,0,0,8.2,48,0,20,76,90,17,27.78571429,5.557142857,5.557142857
617,0,0,8.4,48,0,18,100,91,4,27.78571429,5.001428571,5.001428571
618,0,0,8.6,49,0,15,71,84,7,28,4.2,4.2
619,0,0,8.4,48,0,11,59,85,17,27.78571429,3.056428571,3.056428571
620,0,0,8.4,48,0,27,78,83,3,27.78571429,7.502142857,7.502142857
621,0,0,8.5,48,0,12,69,83,14,27.78571429,3.334285714,3.334285714
622,0,0,8.4,49,0,11,74,81,3,28,3.08,3.08
623,0,0,8.4,49,0,16,90,81,8,28,4.48,4.48
624,0,0,8.4,49,0,11,68,89,7,28,3.08,3.08
625,0,0,8.4,48,0,8,57,89,7,27.78571429,2.222857143,2.222857143
626,0,0,8.3,49,0,12,61,89,8,28,3.36,3.36
627,0,0,8.2,48,0,10,61,89,8,27.78571429,2.778571429,2.778571429
628,0,0,8.3,49,0,15,64,91,17,28,4.2,4.2
629,0,0,8.5,49,0,45,93,83,7,28,12.6,12.6
630,0,0,8.6,48,0,5,58,84,9,27.78571429,1.389285714,1.389285714
631,0,0,8.4,49,0,14,65,86,15,28,3.92,3.92
632,0,0,8.4,49,0,7,84,81,6,28,1.96,1.96
633,0,0,8.5,49,0,14,92,81,4,28,3.92,3.92
634,0,0,8.4,49,0,17,93,81,6,28,4.76,4.76
635,0,0,8.4,49,0,24,93,81,6,28,6.72,6.72
636,0,0,8.4,49,0,20,96,81,6,28,5.6,5.6
637,0,0,8.4,49,0,10,92,81,5,28,2.8,2.8
638,0,0,8.4,48,0,9,92,81,5,27.78571429,2.500714286,2.500714286
639,0,0,8.4,49,0,25,95,81,4,28,7,7
640,0,0,8.4,49,0,13,92,81,3,28,3.64,3.64
641,0,0,8.4,48,0,20,94,84,3,27.78571429,5.557142857,5.557142857
642,0,0,8.2,49,0,3,59,89,6,28,0.84,0.84
643,0,0,8.2,49,0,16,65,81,7,28,4.48,4.48
644,0,0,8.2,49,0,25,85,81,2,28,7,7
645,0,0,8.3,49,0,31,95,81,5,28,8.68,8.68
646,0,0,8.4,48,0,16,90,89,8,27.78571429,4.445714286,4.445714286
647,0,0,8.4,49,0,10,59,89,6,28,2.8,2.8
648,0,0,8.3,49,0,6,56,89,7,28,1.68,1.68
649,0,0,8.2,49,0,15,61,89,7,28,4.2,4.2
650,0,0,8.2,49,0,6,59,90,19,28,1.68,1.68
651,0,0,8.3,49,0,21,94,91,10,28,5.88,5.88
652,0,0,8.6,48,0,12,63,84,7,27.78571429,3.334285714,3.334285714
653,0,0,8.5,49,0,12,63,85,16,28,3.36,3.36
654,0,0,8.4,49,0,16,86,81,8,28,4.48,4.48
655,0,0,8.5,49,0,15,95,81,5,28,4.2,4.2
656,0,0,8.4,49,0,19,94,81,6,28,5.32,5.32
657,0,0,8.4,48,0,21,94,81,2,27.78571429,5.835,5.835
658,0,0,8.4,49,0,13,97,81,3,28,3.64,3.64
659,0,0,8.3,48,0,14,96,83,3,27.78571429,3.89,3.89
660,0,0,8.3,49,0,11,63,85,2,28,3.08,3.08
661,0,0,8.2,49,0,8,65,82,8,28,2.24,2.24
662,0,0,8.2,49,0,12,81,81,5,28,3.36,3.36
663,0,0,8.3,48,0,14,94,81,4,27.78571429,3.89,3.89
664,0,0,8.3,49,0,18,96,89,8,28,5.04,5.04
665,0,0,8.3,49,0,12,65,89,6,28,3.36,3.36
666,0,0,8.3,48,0,8,60,89,9,27.78571429,2.222857143,2.222857143
667,0,0,8.2,48,0,12,59,89,8,27.78571429,3.334285714,3.334285714
668,0,0,8.2,49,0,10,60,89,18,28,2.8,2.8
669,0,0,8.4,49,0,35,99,92,13,28,9.8,9.8
670,0,0,8.6,49,0,12,68,84,7,28,3.36,3.36
671,0,0,8.5,49,0,8,57,84,7,28,2.24,2.24
672,0,0,8.4,49,0,17,77,75,3,28,4.76,4.76
673,0,0,8.4,49,0,10,85,75,3,28,2.8,2.8
674,0,0,8.4,49,0,12,92,82,18,28,3.36,3.36
675,0,0,8.5,49,0,15,87,81,5,28,4.2,4.2
676,0,0,8.5,49,0,12,92,81,9,28,3.36,3.36
677,0,0,8.5,49,0,39,94,81,8,28,10.92,10.92
678,0,0,8.4,49,0,8,96,81,2,28,2.24,2.24
679,0,0,8.4,49,0,9,93,81,2,28,2.52,2.52
680,0,0,8.3,49,0,19,66,85,3,28,5.32,5.32
681,0,0,8.2,49,0,6,55,82,3,28,1.68,1.68
682,0,0,8.2,49,0,16,67,82,4,28,4.48,4.48
683,0,0,8.1,48,0,13,67,82,9,27.78571429,3.612142857,3.612142857
684,0,0,8.2,48,0,15,84,81,6,27.78571429,4.167857143,4.167857143
685,0,0,8.3,49,0,19,92,81,5,28,5.32,5.32
686,0,0,8.4,49,0,13,97,82,2,28,3.64,3.64
687,0,0,8.3,49,0,14,75,85,3,28,3.92,3.92
688,0,0,8.1,49,0,14,64,82,3,28,3.92,3.92
689,0,0,8.1,49,0,9,65,81,4,28,2.52,2.52
690,0,0,8.2,49,0,24,96,81,3,28,6.72,6.72
691,0,0,8.3,49,0,13,98,81,3,28,3.64,3.64
692,0,0,8.3,49,0,8,56,85,3,28,2.24,2.24
693,0,0,8.2,49,0,17,62,81,3,28,4.76,4.76
694,0,0,8.2,49,0,17,62,81,4,28,4.76,4.76
695,0,0,8.2,49,0,20,88,81,6,28,5.6,5.6
696,0,0,8.3,49,0,14,91,75,6,28,3.92,3.92
697,0,0,8.4,49,0,18,96,81,4,28,5.04,5.04
698,0,0,8.4,49,0,21,87,81,4,28,5.88,5.88
699,0,0,8.5,49,0,9,94,81,8,28,2.52,2.52
700,0,0,8.5,49,0,14,95,81,6,28,3.92,3.92
701,0,0,8.4,49,0,22,98,81,6,28,6.16,6.16
702,0,0,8.4,49,0,15,94,81,8,28,4.2,4.2
703,0,0,8.4,49,0,15,80,81,1,28,4.2,4.2
704,0,0,8.2,49,0,5,29,81,1,28,1.4,1.4
705,0,0,7.9,48,0,4,28,81,3,27.78571429,1.111428571,1.111428571
706,0,0,7.8,48,0,7,31,81,2,27.78571429,1.945,1.945
707,0,0,7.7,48,0,6,23,81,3,27.78571429,1.667142857,1.667142857
708,0,0,7.6,49,0,6,25,81,1,28,1.68,1.68
709,0,0,7.6,49,0,9,27,81,2,28,2.52,2.52
710,0,0,7.6,49,0,4,25,81,2,28,1.12,1.12
711,0,0,7.6,48,0,9,37,81,1,27.78571429,2.500714286,2.500714286
712,0,0,7.6,49,0,9,28,81,1,28,2.52,2.52
713,0,0,7.6,49,0,6,28,81,1,28,1.68,1.68
714,0,0,7.6,49,0,8,25,81,3,28,2.24,2.24
715,0,0,7.6,48,0,4,26,81,1,27.78571429,1.111428571,1.111428571
716,0,0,7.6,48,0,10,27,81,2,27.78571429,2.778571429,2.778571429
717,0,0,7.6,49,0,3,26,81,1,28,0.84,0.84
718,0,0,7.6,48,0,13,32,81,6,27.78571429,3.612142857,3.612142857
719,0,0,7.7,49,0,40,96,81,7,28,11.2,11.2
720,0,0,8.1,49,0,13,93,81,4,28,3.64,3.64
721,0,0,8.2,49,0,13,81,69,5,28,3.64,3.64
722,0,0,8.2,48,0,12,49,69,2,27.78571429,3.334285714,3.334285714
723,0,0,8.1,48,0,12,43,63,5,27.78571429,3.334285714,3.334285714
724,0,0,8,48,0,8,32,64,2,27.78571429,2.222857143,2.222857143
725,0,0,7.9,49,0,11,53,65,2,28,3.08,3.08
726,0,0,8,49,0,11,45,66,2,28,3.08,3.08
727,0,0,7.9,48,0,11,49,66,7,27.78571429,3.056428571,3.056428571
728,0,0,7.9,48,0,30,54,67,4,27.78571429,8.335714286,8.335714286
729,0,0,7.9,49,0,16,53,67,2,28,4.48,4.48
730,0,0,7.9,48,0,8,48,68,3,27.78571429,2.222857143,2.222857143
731,0,0,8,49,0,8,55,68,2,28,2.24,2.24
732,0,0,7.9,48,0,8,50,68,3,27.78571429,2.222857143,2.222857143
733,0,0,7.9,49,0,10,39,70,3,28,2.8,2.8
734,0,0,7.9,48,0,13,44,71,3,27.78571429,3.612142857,3.612142857
735,0,0,7.9,49,0,9,46,73,4,28,2.52,2.52
736,0,0,7.9,49,0,12,61,74,3,28,3.36,3.36
737,0,0,7.9,48,0,7,57,80,4,27.78571429,1.945,1.945
738,0,0,7.9,48,0,11,34,82,3,27.78571429,3.056428571,3.056428571
739,0,0,7.9,49,0,13,39,85,3,28,3.64,3.64
740,0,0,7.8,48,0,5,28,90,3,27.78571429,1.389285714,1.389285714
741,0,0,7.8,48,0,6,33,87,4,27.78571429,1.667142857,1.667142857
742,0,0,7.8,49,0,12,61,93,2,28,3.36,3.36
743,0,0,7.9,48,0,10,40,91,2,27.78571429,2.778571429,2.778571429
744,0,0,7.9,48,0,19,41,93,2,27.78571429,5.279285714,5.279285714
745,0,0,7.9,49,0,9,34,87,7,28,2.52,2.52
746,0,0,8.1,48,0,19,82,87,5,27.78571429,5.279285714,5.279285714
747,0,0,8.2,49,0,37,96,87,3,28,10.36,10.36
748,0,0,8.3,48,0,7,94,89,9,27.78571429,1.945,1.945
749,0,0,8.3,49,0,22,92,85,6,28,6.16,6.16
750,0,0,8.4,49,0,12,82,85,5,28,3.36,3.36
751,0,0,8.5,49,0,17,96,85,4,28,4.76,4.76
752,0,0,8.5,49,0,10,68,93,15,28,2.8,2.8
753,0,0,8.3,49,0,13,66,85,5,28,3.64,3.64
754,0,0,8.4,49,0,10,86,85,1,28,2.8,2.8
755,0,0,8.3,49,0,12,97,85,7,28,3.36,3.36
756,0,0,8.4,49,0,15,93,80,16,28,4.2,4.2
757,0,0,8.4,49,0,12,91,85,4,28,3.36,3.36
758,0,0,8.5,49,0,16,90,85,3,28,4.48,4.48
759,0,0,8.5,49,0,23,93,85,2,28,6.44,6.44
760,0,0,8.4,49,0,12,79,93,7,28,3.36,3.36
761,0,0,8.4,49,0,8,60,93,6,28,2.24,2.24
762,0,0,8.3,48,0,8,63,93,8,27.78571429,2.222857143,2.222857143
763,0,0,8.2,49,0,11,57,93,8,28,3.08,3.08
764,0,0,8.2,49,0,10,63,93,13,28,2.8,2.8
765,0,0,8.5,49,0,17,99,84,7,28,4.76,4.76
766,0,0,8.7,49,0,12,64,84,8,28,3.36,3.36
767,0,0,8.5,49,0,12,62,86,16,28,3.36,3.36
768,0,0,8.4,49,0,21,83,89,9,28,5.88,5.88
769,0,0,8.5,49,0,8,59,89,7,28,2.24,2.24
770,0,0,8.4,49,0,7,59,89,6,28,1.96,1.96
771,0,0,8.3,49,0,8,57,89,9,28,2.24,2.24
772,0,0,8.2,49,0,26,63,90,19,28,7.28,7.28
773,0,0,8.4,49,0,13,82,93,10,28,3.64,3.64
774,0,0,8.5,49,0,15,62,84,7,28,4.2,4.2
775,0,0,8.5,49,0,12,56,84,13,28,3.36,3.36
776,0,0,8.4,49,0,22,79,81,6,28,6.16,6.16
777,0,0,8.5,49,0,10,88,81,5,28,2.8,2.8
778,0,0,8.5,49,0,15,93,75,7,28,4.2,4.2
779,0,0,8.4,49,0,8,96,86,15,28,2.24,2.24
780,0,0,8.5,49,0,22,84,81,6,28,6.16,6.16
781,0,0,8.5,49,0,12,97,81,8,28,3.36,3.36
782,0,0,8.5,49,0,19,96,75,5,28,5.32,5.32
783,0,0,8.4,49,0,16,97,81,12,28,4.48,4.48
784,0,0,8.5,49,0,18,81,81,4,28,5.04,5.04
785,0,0,8.5,49,0,14,98,81,8,28,3.92,3.92
786,0,0,8.4,49,0,16,94,81,6,28,4.48,4.48
787,0,0,8.5,49,0,12,94,81,3,28,3.36,3.36
788,0,0,8.4,49,0,25,98,81,5,28,7,7
789,0,0,8.4,49,0,14,92,83,5,28,3.92,3.92
790,0,0,8.3,49,0,7,59,83,9,28,1.96,1.96
791,0,0,8.3,49,0,13,71,89,8,28,3.64,3.64
792,0,0,8.3,49,0,12,61,89,7,28,3.36,3.36
793,0,0,8.3,49,0,8,61,89,7,28,2.24,2.24
794,0,0,8.3,49,0,21,60,89,6,28,5.88,5.88
795,0,0,8.3,49,0,17,63,91,18,28,4.76,4.76
796,0,0,8.4,49,0,10,94,84,8,28,2.8,2.8
797,0,0,8.6,49,0,9,58,84,7,28,2.52,2.52
798,0,0,8.4,49,0,10,59,86,14,28,2.8,2.8
799,0,0,8.4,49,0,17,85,81,7,28,4.76,4.76
800,0,0,8.5,49,0,21,95,81,6,28,5.88,5.88
801,0,0,8.5,49,0,17,84,83,3,28,4.76,4.76
802,0,0,8.4,49,0,5,56,85,3,28,1.4,1.4
803,0,0,8.2,49,0,13,68,83,6,28,3.64,3.64
804,0,0,8.2,49,0,9,63,84,4,28,2.52,2.52
805,0,0,8.1,49,0,16,64,82,5,28,4.48,4.48
806,0,0,8.1,49,0,8,61,81,6,28,2.24,2.24
807,0,0,8.2,49,0,20,90,81,5,28,5.6,5.6
808,0,0,8.3,49,0,12,91,81,4,28,3.36,3.36
809,0,0,8.3,49,0,18,91,89,7,28,5.04,5.04
810,0,0,8.3,49,0,6,61,89,7,28,1.68,1.68
811,0,0,8.2,49,0,14,61,89,7,28,3.92,3.92
812,0,0,8.2,49,0,7,59,89,8,28,1.96,1.96
813,0,0,8.2,49,0,15,61,91,18,28,4.2,4.2
814,0,0,8.5,49,0,16,99,84,7,28,4.48,4.48
815,0,0,8.6,49,0,14,58,84,6,28,3.92,3.92
816,0,0,8.4,49,0,10,62,86,13,28,2.8,2.8
817,0,0,8.5,50,0,20,90,81,6,28.21428571,5.642857143,5.642857143
818,0,0,8.5,50,0,24,96,81,5,28.21428571,6.771428571,6.771428571
819,0,0,8.6,49,0,14,79,84,3,28,3.92,3.92
820,0,0,8.4,50,0,7,69,81,6,28.21428571,1.975,1.975
821,0,0,8.4,49,0,16,71,89,9,28,4.48,4.48
822,0,0,8.4,49,0,10,61,89,6,28,2.8,2.8
823,0,0,8.3,49,0,10,60,89,8,28,2.8,2.8
824,0,0,8.2,49,0,8,61,89,8,28,2.24,2.24
825,0,0,8.2,49,0,22,81,91,14,28,6.16,6.16
826,0,0,8.5,49,0,27,99,84,7,28,7.56,7.56
827,0,0,8.7,49,0,31,71,84,8,28,8.68,8.68
828,0,0,8.4,50,0,12,80,86,11,28.21428571,3.385714286,3.385714286
829,0,0,8.4,49,0,16,86,81,9,28,4.48,4.48
830,0,0,8.5,49,0,19,92,81,6,28,5.32,5.32
831,0,0,8.5,49,0,14,89,81,6,28,3.92,3.92
832,0,0,8.5,49,0,20,95,81,6,28,5.6,5.6
833,0,0,8.4,49,0,16,91,75,8,28,4.48,4.48
834,0,0,8.4,49,0,18,99,88,12,28,5.04,5.04
835,0,0,8.5,49,0,11,80,81,6,28,3.08,3.08
836,0,0,8.5,49,0,17,97,81,6,28,4.76,4.76
837,0,0,8.5,49,0,14,85,82,2,28,3.92,3.92
838,0,0,8.4,49,0,11,62,85,2,28,3.08,3.08
839,0,0,8.3,49,0,8,64,83,3,28,2.24,2.24
840,0,0,8.3,50,0,12,58,81,7,28.21428571,3.385714286,3.385714286
841,0,0,8.3,49,0,16,95,81,6,28,4.48,4.48
842,0,0,8.3,49,0,14,94,81,8,28,3.92,3.92
843,0,0,8.4,50,0,42,97,81,4,28.21428571,11.85,11.85
844,0,0,8.4,49,0,16,95,81,4,28,4.48,4.48
845,0,0,8.4,49,0,11,93,77,13,28,3.08,3.08
846,0,0,8.4,50,0,18,83,81,4,28.21428571,5.078571429,5.078571429
847,0,0,8.5,49,0,18,98,81,5,28,5.04,5.04
848,0,0,8.5,49,0,13,94,81,6,28,3.64,3.64
849,0,0,8.4,50,0,19,96,89,7,28.21428571,5.360714286,5.360714286
850,0,0,8.4,49,0,12,79,89,9,28,3.36,3.36
851,0,0,8.3,50,0,7,58,89,7,28.21428571,1.975,1.975
852,0,0,8.2,49,0,8,60,89,8,28,2.24,2.24
853,0,0,8.2,49,0,8,58,89,19,28,2.24,2.24
854,0,0,8.2,50,0,17,83,92,15,28.21428571,4.796428571,4.796428571
855,0,0,8.6,50,0,8,67,84,7,28.21428571,2.257142857,2.257142857
856,0,0,8.5,49,0,10,60,84,10,28,2.8,2.8
857,0,0,8.3,50,0,14,82,82,3,28.21428571,3.95,3.95
858,0,0,8.5,50,0,10,62,85,2,28.21428571,2.821428571,2.821428571
859,0,0,8.3,49,0,11,67,82,4,28,3.08,3.08
860,0,0,8.2,49,0,14,73,81,6,28,3.92,3.92
861,0,0,8.2,49,0,17,91,81,4,28,4.76,4.76
862,0,0,8.3,49,0,19,97,84,10,28,5.32,5.32
863,0,0,8.3,49,0,19,80,89,7,28,5.32,5.32
864,0,0,8.3,49,0,11,60,89,7,28,3.08,3.08
865,0,0,8.2,49,0,8,60,89,7,28,2.24,2.24
866,0,0,8.2,49,0,14,62,89,6,28,3.92,3.92
867,0,0,8.3,50,0,22,72,92,18,28.21428571,6.207142857,6.207142857
868,0,0,8.5,50,0,22,100,84,8,28.21428571,6.207142857,6.207142857
869,0,0,8.6,49,0,7,58,84,6,28,1.96,1.96
870,0,0,8.5,50,0,18,74,81,5,28.21428571,5.078571429,5.078571429
871,0,0,8.5,50,0,17,87,81,5,28.21428571,4.796428571,4.796428571
872,0,0,8.5,50,0,10,92,81,7,28.21428571,2.821428571,2.821428571
873,0,0,8.4,49,0,11,95,75,6,28,3.08,3.08
874,0,0,8.4,50,0,20,94,84,11,28.21428571,5.642857143,5.642857143
875,0,0,8.5,50,0,20,88,81,5,28.21428571,5.642857143,5.642857143
876,0,0,8.5,50,0,15,96,81,3,28.21428571,4.232142857,4.232142857
877,0,0,8.5,49,0,20,94,84,4,28,5.6,5.6
878,0,0,8.3,49,0,10,63,86,11,28,2.8,2.8
879,0,0,8.2,49,0,7,62,81,5,28,1.96,1.96
880,0,0,8.2,49,0,6,61,87,17,28,1.68,1.68
881,0,0,8.2,50,0,19,68,81,5,28.21428571,5.360714286,5.360714286
882,0,0,8.3,49,0,16,95,81,3,28,4.48,4.48
883,0,0,8.4,49,0,18,84,84,3,28,5.04,5.04
884,0,0,8.3,49,0,10,69,83,4,28,2.8,2.8
885,0,0,8.4,50,0,17,74,81,6,28.21428571,4.796428571,4.796428571
886,0,0,8.4,49,0,14,95,81,6,28,3.92,3.92
887,0,0,8.5,50,0,19,93,81,3,28.21428571,5.360714286,5.360714286
888,0,0,8.5,50,0,11,92,81,3,28.21428571,3.103571429,3.103571429
889,0,0,8.4,49,0,18,92,75,5,28,5.04,5.04
890,0,0,8.4,50,0,16,98,83,10,28.21428571,4.514285714,4.514285714
891,0,0,8.5,50,0,16,93,81,6,28.21428571,4.514285714,4.514285714
892,0,0,8.5,49,0,28,96,81,5,28,7.84,7.84
893,0,0,8.5,50,0,37,94,81,2,28.21428571,10.43928571,10.43928571
894,0,0,8.4,49,0,5,75,85,3,28,1.4,1.4
895,0,0,8.2,50,0,8,61,82,5,28.21428571,2.257142857,2.257142857
896,0,0,8.2,50,0,14,71,81,3,28.21428571,3.95,3.95
897,0,0,8.3,50,0,17,99,81,4,28.21428571,4.796428571,4.796428571
898,0,0,8.3,50,0,14,93,81,3,28.21428571,3.95,3.95
899,0,0,8.3,49,0,13,96,81,3,28,3.64,3.64
900,0,0,8.3,49,0,16,95,81,6,28,4.48,4.48
901,0,0,8.4,50,0,17,94,81,6,28.21428571,4.796428571,4.796428571
902,0,0,8.4,50,0,14,95,81,6,28.21428571,3.95,3.95
903,0,0,8.4,50,0,19,90,82,3,28.21428571,5.360714286,5.360714286
904,0,0,8.3,50,0,10,73,82,4,28.21428571,2.821428571,2.821428571
905,0,0,8.3,49,0,19,85,81,1,28,5.32,5.32
906,0,0,8.4,50,0,19,97,81,4,28.21428571,5.360714286,5.360714286
907,0,0,8.4,50,0,17,91,82,5,28.21428571,4.796428571,4.796428571
908,0,0,8.4,50,0,10,87,81,3,28.21428571,2.821428571,2.821428571
909,0,0,8.4,50,0,22,84,81,6,28.21428571,6.207142857,6.207142857
910,0,0,8.4,50,0,17,92,81,6,28.21428571,4.796428571,4.796428571
911,0,0,8.4,50,0,14,96,81,6,28.21428571,3.95,3.95
912,0,0,8.4,50,0,18,91,75,2,28.21428571,5.078571429,5.078571429
913,0,0,8.4,50,0,19,98,89,8,28.21428571,5.360714286,5.360714286
914,0,0,8.5,50,0,8,68,89,6,28.21428571,2.257142857,2.257142857
915,0,0,8.4,50,0,15,60,89,7,28.21428571,4.232142857,4.232142857
916,0,0,8.3,49,0,16,64,89,7,28,4.48,4.48
917,0,0,8.3,49,0,13,62,89,9,28,3.64,3.64
918,0,0,8.3,50,0,18,66,90,15,28.21428571,5.078571429,5.078571429
919,0,0,8.5,50,0,24,100,91,8,28.21428571,6.771428571,6.771428571
920,0,0,8.6,49,0,8,65,84,8,28,2.24,2.24
921,0,0,8.5,50,0,9,63,85,19,28.21428571,2.539285714,2.539285714
922,0,0,8.5,50,0,21,78,81,6,28.21428571,5.925,5.925
923,0,0,8.5,50,0,14,99,81,5,28.21428571,3.95,3.95
924,0,0,8.4,50,0,15,92,81,6,28.21428571,4.232142857,4.232142857
925,0,0,8.4,50,0,37,85,84,3,28.21428571,10.43928571,10.43928571
926,0,0,8.3,50,0,8,61,85,12,28.21428571,2.257142857,2.257142857
927,0,0,8.2,49,0,9,58,84,6,28,2.52,2.52
928,0,0,8.1,50,0,17,89,81,4,28.21428571,4.796428571,4.796428571
929,0,0,8.3,49,0,20,97,81,2,28,5.6,5.6
930,0,0,8.3,51,0,15,96,81,3,28.42857143,4.264285714,4.264285714
931,0,0,8.3,50,0,14,92,89,7,28.21428571,3.95,3.95
932,0,0,8.3,50,0,9,60,89,6,28.21428571,2.539285714,2.539285714
933,0,0,8.2,50,0,9,61,89,8,28.21428571,2.539285714,2.539285714
934,0,0,8.2,49,0,8,59,89,7,28,2.24,2.24
935,0,0,8.2,50,0,12,61,91,18,28.21428571,3.385714286,3.385714286
936,0,0,8.5,50,0,7,85,84,7,28.21428571,1.975,1.975
